record_id,player_id,team_name,player_role,map_played,match_type,kills,assists,deaths,accuracy_percent,reaction_time_ms,fatigue_index,performance_score,win_probability,match_outcome,mvp_award,kda_ratio,kill_death_diff,is_mvp
823,310,team nova,support,dust arena,final,15.0,6.0,11.0,32.71,272.74,0.3,38.36,0.97,win,no,1.9090909090909092,4.0,0
824,21,red vortex,igl,desert storm,group stage,17.0,4.0,4.0,54.41,221.8,0.22,59.0,1.0,win,no,5.25,13.0,0
825,125,titan esports,entry fragger,dust arena,qualifier,19.0,8.0,7.0,35.67,292.1,0.66,50.23,1.0,win,no,3.857142857142857,12.0,0
826,113,red vortex,flex,skyline,semi-final,23.0,5.0,5.0,51.15,253.79,0.71,64.48,1.0,win,yes,5.6,18.0,1
827,300,cyberx,support,dust arena,qualifier,17.0,9.0,7.0,54.04,254.82,0.55,57.52,1.0,win,no,3.7142857142857144,10.0,0
828,218,titan esports,flex,desert storm,playoff,12.0,15.0,9.0,48.53,209.03,0.57,48.56,0.98,win,no,3.0,3.0,0
829,248,titan esports,igl,desert storm,qualifier,9.0,10.0,13.0,37.64,245.5,0.4,29.82,0.65,win,no,1.4615384615384615,-4.0,0
830,26,team alpha,sniper,skyline,final,9.0,6.0,11.0,37.64,235.62,0.91,22.72,0.68,win,no,1.3636363636363635,-2.0,0
831,357,cyberx,igl,neon city,qualifier,19.0,5.0,5.0,47.63,279.05,0.08,61.02,1.0,win,yes,4.8,14.0,1
832,314,team alpha,support,frozen base,semi-final,16.0,4.0,9.0,30.4,223.13,0.55,36.7,0.81,win,no,2.2222222222222223,7.0,0
833,93,team nova,flex,neon city,semi-final,13.0,5.0,10.0,34.38,204.96,0.76,30.59,0.82,win,no,1.8,3.0,0
834,53,titan esports,flex,dust arena,group stage,13.0,10.0,5.0,26.13,258.52,0.31,40.96,0.89,win,no,4.6,8.0,0
835,357,phantom squad,flex,skyline,playoff,14.0,4.0,5.0,39.27,222.55,0.14,45.24,1.0,win,no,3.6,9.0,0
836,254,phantom squad,igl,desert storm,playoff,16.0,9.0,12.0,36.0,268.54,0.44,42.6,0.81,win,no,2.0833333333333335,4.0,0
837,60,red vortex,entry fragger,dust arena,qualifier,12.0,8.0,14.0,44.86,188.24,0.28,37.63,0.72,win,no,1.4285714285714286,-2.0,0
838,341,red vortex,flex,frozen base,group stage,14.0,5.0,11.0,62.47,264.36,0.71,46.13,0.86,win,no,1.7272727272727273,3.0,0
839,260,titan esports,support,desert storm,final,22.0,6.0,8.0,43.11,215.97,0.73,56.26,1.0,win,no,3.5,14.0,0
840,342,red vortex,igl,dust arena,final,10.0,11.0,13.0,30.36,181.6,0.66,26.58,0.74,win,no,1.6153846153846154,-3.0,0
841,211,titan esports,flex,neon city,group stage,12.0,6.0,7.0,34.72,184.98,0.04,39.96,0.95,win,no,2.5714285714285716,5.0,0
842,331,titan esports,entry fragger,dust arena,final,14.0,2.0,7.0,61.86,160.33,0.18,52.13,1.0,win,no,2.2857142857142856,7.0,0
843,479,cyberx,entry fragger,neon city,semi-final,18.0,8.0,9.0,43.32,204.56,0.23,54.36,0.96,win,no,2.888888888888889,9.0,0
844,87,red vortex,igl,neon city,group stage,11.0,8.0,9.0,39.2,257.52,0.78,32.8,0.86,win,no,2.111111111111111,2.0,0
845,305,red vortex,flex,neon city,semi-final,12.0,5.0,15.0,41.66,217.5,0.37,31.13,0.76,win,no,1.1333333333333333,-3.0,0
846,321,red vortex,igl,frozen base,group stage,20.0,7.0,5.0,39.34,193.81,0.81,53.57,0.99,win,no,5.4,15.0,0
847,101,team alpha,flex,skyline,qualifier,18.0,8.0,10.0,49.89,230.45,0.01,58.84,1.0,win,no,2.6,8.0,0
848,477,phantom squad,igl,skyline,qualifier,17.0,11.0,12.0,51.03,174.14,0.96,48.91,1.0,win,no,2.3333333333333335,5.0,0
849,223,titan esports,igl,desert storm,semi-final,21.0,0.0,10.0,39.28,218.66,0.52,46.44,0.92,win,no,2.1,11.0,0
850,134,red vortex,flex,neon city,playoff,13.0,14.0,10.0,44.0,212.92,0.75,44.5,1.0,win,no,2.7,3.0,0
851,227,team nova,support,frozen base,group stage,15.0,7.0,6.0,51.15,243.67,0.53,51.28,1.0,win,no,3.6666666666666665,9.0,0
852,91,team alpha,flex,desert storm,qualifier,19.0,5.0,6.0,50.21,224.1,0.07,61.41,1.0,win,yes,4.0,13.0,1
853,313,red vortex,sniper,desert storm,final,11.0,7.0,4.0,38.45,195.87,0.99,34.33,0.91,win,no,4.5,7.0,0
854,418,phantom squad,support,skyline,final,16.0,13.0,10.0,48.95,199.5,0.47,54.78,1.0,win,no,2.9,6.0,0
855,61,team alpha,entry fragger,neon city,qualifier,19.0,10.0,7.0,71.27,243.5,0.89,67.73,1.0,win,yes,4.142857142857143,12.0,1
856,22,red vortex,entry fragger,frozen base,qualifier,14.0,8.0,9.0,43.2,191.16,0.79,40.7,0.9,win,no,2.4444444444444446,5.0,0
857,249,cyberx,sniper,desert storm,group stage,17.0,9.0,7.0,57.86,265.16,0.39,61.03,1.0,win,yes,3.7142857142857144,10.0,1
858,466,cyberx,support,desert storm,qualifier,14.0,9.0,9.0,42.75,232.66,0.31,46.27,0.88,win,no,2.5555555555555554,5.0,0
859,59,titan esports,sniper,neon city,group stage,21.0,8.0,11.0,50.61,241.69,0.23,62.01,1.0,win,yes,2.6363636363636362,10.0,1
860,90,team alpha,flex,frozen base,playoff,9.0,11.0,17.0,36.03,209.95,0.04,29.62,0.83,win,no,1.1764705882352942,-8.0,0
861,245,titan esports,sniper,neon city,final,18.0,9.0,10.0,57.76,189.53,0.69,56.98,1.0,win,no,2.7,8.0,0
862,20,team nova,sniper,desert storm,playoff,14.0,5.0,12.0,42.1,182.9,0.78,34.25,0.88,win,no,1.5833333333333333,2.0,0
863,188,titan esports,flex,desert storm,semi-final,24.0,10.0,11.0,49.71,236.72,0.46,67.26,1.0,win,yes,3.090909090909091,13.0,1
864,10,cyberx,entry fragger,desert storm,semi-final,5.0,9.0,9.0,36.36,172.8,0.63,21.88,0.61,win,no,1.5555555555555556,-4.0,0
865,396,red vortex,entry fragger,dust arena,playoff,16.0,6.0,7.0,58.12,204.9,0.24,57.66,1.0,win,no,3.142857142857143,9.0,0
866,279,team alpha,flex,skyline,qualifier,12.0,7.0,19.0,46.85,237.84,0.38,31.62,0.61,win,no,1.0,-7.0,0
867,318,team alpha,sniper,dust arena,qualifier,18.0,5.0,4.0,52.86,207.08,0.36,59.83,1.0,win,no,5.75,14.0,0
868,328,team alpha,entry fragger,skyline,semi-final,13.0,7.0,9.0,41.55,206.24,0.48,39.98,0.86,win,no,2.2222222222222223,4.0,0
869,98,cyberx,entry fragger,skyline,playoff,8.0,7.0,7.0,35.92,232.16,0.41,29.86,0.51,loss,no,2.142857142857143,1.0,0
870,1,cyberx,sniper,desert storm,group stage,28.0,12.0,11.0,35.17,222.8,0.73,67.29,1.0,win,yes,3.6363636363636362,17.0,1
871,264,titan esports,entry fragger,skyline,final,13.0,9.0,7.0,55.18,251.45,0.7,48.59,0.89,win,no,3.142857142857143,6.0,0
872,45,team nova,entry fragger,dust arena,group stage,14.0,9.0,7.0,57.79,235.74,0.22,56.69,0.98,win,no,3.2857142857142856,7.0,0
873,93,team alpha,support,desert storm,group stage,8.0,8.0,5.0,55.4,150.85,0.37,43.0,0.73,win,no,3.2,3.0,0
874,328,team nova,support,neon city,playoff,13.0,5.0,6.0,35.85,209.72,0.71,35.82,0.93,win,no,3.0,7.0,0
875,369,team nova,sniper,dust arena,final,16.0,7.0,11.0,46.07,251.85,0.48,46.23,0.98,win,no,2.090909090909091,5.0,0
876,22,titan esports,flex,frozen base,final,9.0,12.0,9.0,48.01,179.77,0.61,38.9,1.0,win,no,2.3333333333333335,0.0,0
877,208,team nova,entry fragger,frozen base,final,19.0,8.0,6.0,43.78,232.52,0.64,55.49,1.0,win,no,4.5,13.0,0
878,163,phantom squad,entry fragger,dust arena,group stage,16.0,13.0,14.0,46.15,277.63,0.54,48.68,0.99,win,no,2.0714285714285716,2.0,0
879,369,phantom squad,entry fragger,dust arena,qualifier,17.0,5.0,9.0,38.58,278.28,0.65,42.79,1.0,win,no,2.4444444444444446,8.0,0
880,74,titan esports,support,desert storm,playoff,18.0,11.0,8.0,55.52,209.89,0.95,57.26,1.0,win,no,3.625,10.0,0
881,121,cyberx,flex,frozen base,final,16.0,10.0,5.0,55.41,221.76,0.08,63.91,1.0,win,yes,5.2,11.0,1
882,394,titan esports,igl,dust arena,qualifier,17.0,8.0,16.0,41.04,304.03,0.01,46.42,1.0,win,no,1.5625,1.0,0
883,439,team alpha,entry fragger,frozen base,semi-final,11.0,9.0,11.0,34.88,276.57,0.62,31.24,0.8,win,no,1.8181818181818181,0.0,0
884,372,team nova,flex,frozen base,semi-final,14.0,7.0,10.0,44.61,251.65,0.18,45.51,0.89,win,no,2.1,4.0,0
885,95,red vortex,flex,neon city,final,17.0,5.0,12.0,41.54,293.23,0.74,40.37,0.9,win,no,1.8333333333333333,5.0,0
886,480,phantom squad,sniper,neon city,final,22.0,9.0,10.0,28.47,248.64,0.92,48.03,1.0,win,no,3.1,12.0,0
887,239,titan esports,support,frozen base,group stage,15.0,11.0,13.0,44.04,178.38,0.68,43.22,0.83,win,no,2.0,2.0,0
888,195,team alpha,flex,desert storm,final,21.0,7.0,7.0,60.33,253.59,0.89,63.26,1.0,win,yes,4.0,14.0,1
889,48,cyberx,sniper,neon city,final,17.0,8.0,10.0,30.77,254.4,0.61,41.28,0.86,win,no,2.5,7.0,0
890,426,cyberx,entry fragger,frozen base,qualifier,13.0,6.0,19.0,45.78,226.19,0.69,28.99,0.74,win,no,1.0,-6.0,0
891,382,phantom squad,support,neon city,group stage,21.0,3.0,10.0,46.08,176.58,0.2,56.04,1.0,win,no,2.4,11.0,0
892,488,cyberx,support,skyline,final,8.0,4.0,11.0,36.6,200.14,0.59,21.4,0.75,win,no,1.0909090909090908,-3.0,0
893,466,team alpha,sniper,dust arena,playoff,17.0,12.0,12.0,40.65,244.78,0.45,49.83,0.89,win,no,2.4166666666666665,5.0,0
894,292,team alpha,entry fragger,dust arena,qualifier,14.0,7.0,14.0,37.75,197.02,0.43,35.58,0.88,win,no,1.5,0.0,0
895,242,cyberx,igl,neon city,qualifier,12.0,12.0,12.0,49.59,214.55,0.86,40.2,0.82,win,no,2.0,0.0,0
896,494,red vortex,flex,desert storm,final,14.0,7.0,16.0,41.09,219.55,0.45,35.05,0.79,win,no,1.3125,-2.0,0
897,277,phantom squad,sniper,desert storm,group stage,19.0,7.0,13.0,37.79,205.12,0.04,50.49,0.99,win,no,2.0,6.0,0
898,385,phantom squad,flex,desert storm,playoff,12.0,7.0,4.0,35.03,226.52,0.98,34.72,0.85,win,no,4.75,8.0,0
899,4,cyberx,igl,skyline,group stage,15.0,13.0,13.0,35.0,241.88,0.9,38.5,0.91,win,no,2.1538461538461537,2.0,0
900,21,red vortex,support,desert storm,semi-final,19.0,5.0,4.0,39.2,193.45,0.38,54.8,1.0,win,no,6.0,15.0,0
901,459,team nova,igl,dust arena,qualifier,13.0,16.0,8.0,53.2,247.27,0.29,57.7,1.0,win,no,3.625,5.0,0
902,447,red vortex,entry fragger,skyline,group stage,13.0,10.0,10.0,30.06,241.03,0.08,40.23,0.81,win,no,2.3,3.0,0
903,83,red vortex,igl,neon city,semi-final,16.0,6.0,10.0,51.0,218.41,0.72,46.3,1.0,win,no,2.2,6.0,0
904,430,cyberx,igl,neon city,semi-final,16.0,10.0,10.0,47.48,263.2,0.79,47.84,1.0,win,no,2.6,6.0,0
905,246,phantom squad,igl,skyline,group stage,12.0,10.0,11.0,45.97,213.92,0.73,38.69,0.91,win,no,2.0,1.0,0
906,209,phantom squad,entry fragger,dust arena,semi-final,19.0,8.0,7.0,48.31,233.6,0.48,58.36,1.0,win,no,3.857142857142857,12.0,0
907,264,titan esports,igl,frozen base,qualifier,16.0,15.0,11.0,54.59,246.23,0.23,61.0,1.0,win,yes,2.8181818181818183,5.0,1
908,306,titan esports,support,desert storm,semi-final,15.0,18.0,7.0,42.06,203.14,0.31,58.93,1.0,win,no,4.714285714285714,8.0,0
909,53,phantom squad,entry fragger,skyline,qualifier,14.0,4.0,7.0,37.78,259.84,0.46,39.29,0.86,win,no,2.5714285714285716,7.0,0
910,31,team nova,support,dust arena,playoff,9.0,7.0,10.0,36.3,241.61,0.75,25.65,0.81,win,no,1.6,-1.0,0
911,21,red vortex,flex,frozen base,qualifier,10.0,7.0,6.0,45.98,262.84,0.09,43.09,1.0,win,no,2.8333333333333335,4.0,0
912,484,phantom squad,igl,frozen base,group stage,18.0,7.0,10.0,55.78,230.86,0.43,56.59,0.94,win,no,2.5,8.0,0
913,24,phantom squad,entry fragger,desert storm,qualifier,13.0,10.0,8.0,39.02,166.45,0.49,42.61,0.93,win,no,2.875,5.0,0
914,4,red vortex,entry fragger,neon city,qualifier,13.0,7.0,13.0,54.26,290.86,0.23,44.83,0.95,win,no,1.5384615384615385,0.0,0
915,465,red vortex,entry fragger,frozen base,group stage,18.0,12.0,4.0,50.03,171.13,0.6,63.02,1.0,win,yes,7.5,14.0,1
916,355,phantom squad,flex,skyline,group stage,15.0,5.0,11.0,57.29,262.28,0.55,47.14,0.97,win,no,1.8181818181818181,4.0,0
917,91,cyberx,entry fragger,frozen base,qualifier,12.0,7.0,8.0,52.95,239.73,0.26,46.88,1.0,win,no,2.375,4.0,0
918,308,red vortex,flex,desert storm,final,14.0,8.0,7.0,39.49,247.95,0.23,46.45,1.0,win,no,3.142857142857143,7.0,0
919,370,titan esports,sniper,frozen base,qualifier,22.0,8.0,12.0,41.03,253.34,0.48,55.72,1.0,win,no,2.5,10.0,0
920,7,titan esports,support,desert storm,qualifier,11.0,14.0,13.0,51.57,242.62,0.67,42.08,0.99,win,no,1.9230769230769231,-2.0,0
921,442,red vortex,entry fragger,dust arena,semi-final,12.0,5.0,10.0,62.76,238.19,0.92,41.18,0.86,win,no,1.7,2.0,0
922,240,team alpha,flex,desert storm,group stage,4.0,10.0,6.0,37.96,196.99,0.98,21.18,0.53,loss,no,2.3333333333333335,-2.0,0
923,412,team nova,entry fragger,dust arena,qualifier,10.0,6.0,6.0,39.91,225.21,0.46,35.35,0.72,win,no,2.6666666666666665,4.0,0
924,80,red vortex,flex,neon city,semi-final,13.0,5.0,6.0,59.92,229.72,0.15,53.46,1.0,win,no,3.0,7.0,0
925,494,team nova,support,dust arena,qualifier,20.0,7.0,8.0,64.53,205.96,0.48,66.47,1.0,win,yes,3.375,12.0,1
926,11,titan esports,igl,neon city,qualifier,8.0,7.0,10.0,43.38,242.37,0.48,29.89,0.81,win,no,1.5,-2.0,0
927,356,phantom squad,flex,neon city,final,16.0,14.0,9.0,47.6,263.79,0.99,50.9,1.0,win,no,3.3333333333333335,7.0,0
928,25,cyberx,igl,desert storm,group stage,19.0,9.0,11.0,42.05,194.32,0.73,49.73,1.0,win,no,2.5454545454545454,8.0,0
929,173,titan esports,igl,skyline,final,16.0,9.0,3.0,45.07,272.72,0.37,56.83,1.0,win,no,8.333333333333334,13.0,0
930,18,team alpha,flex,skyline,group stage,13.0,10.0,13.0,40.9,195.03,0.51,38.35,0.92,win,no,1.7692307692307692,0.0,0
931,413,cyberx,sniper,desert storm,qualifier,8.0,7.0,9.0,45.74,208.01,0.95,27.37,0.77,win,no,1.6666666666666667,-1.0,0
932,206,phantom squad,support,desert storm,playoff,15.0,9.0,6.0,47.28,203.19,0.52,51.44,1.0,win,no,4.0,9.0,0
933,142,team nova,entry fragger,desert storm,final,13.0,10.0,12.0,44.85,246.0,0.45,41.92,0.83,win,no,1.9166666666666667,1.0,0
934,107,cyberx,flex,dust arena,qualifier,15.0,5.0,11.0,47.79,202.74,0.63,41.59,0.94,win,no,1.8181818181818181,4.0,0
935,351,cyberx,flex,neon city,semi-final,12.0,10.0,15.0,46.18,200.71,0.12,40.89,0.96,win,no,1.4666666666666666,-3.0,0
936,307,team nova,sniper,desert storm,group stage,9.0,6.0,6.0,54.35,223.31,0.29,42.27,1.0,win,no,2.5,3.0,0
937,339,team alpha,flex,desert storm,group stage,13.0,9.0,6.0,41.7,291.43,0.6,43.85,0.93,win,no,3.6666666666666665,7.0,0
938,17,team nova,sniper,dust arena,group stage,17.0,5.0,8.0,34.34,210.43,0.74,40.77,0.82,win,no,2.75,9.0,0
939,276,phantom squad,support,neon city,semi-final,12.0,6.0,11.0,53.69,168.51,0.17,44.14,0.89,win,no,1.6363636363636365,1.0,0
940,353,red vortex,sniper,frozen base,final,19.0,6.0,8.0,56.22,223.75,0.43,59.81,1.0,win,no,3.125,11.0,0
941,161,phantom squad,igl,neon city,final,12.0,8.0,9.0,53.67,198.35,0.97,40.14,0.76,win,no,2.2222222222222223,3.0,0
942,302,red vortex,sniper,frozen base,semi-final,17.0,6.0,10.0,43.37,206.99,0.82,43.48,0.99,win,no,2.3,7.0,0
943,319,phantom squad,entry fragger,skyline,playoff,12.0,6.0,7.0,44.87,211.87,0.43,41.14,1.0,win,no,2.5714285714285716,5.0,0
944,184,cyberx,support,desert storm,playoff,12.0,11.0,6.0,42.25,231.94,0.06,49.52,0.95,win,no,3.8333333333333335,6.0,0
945,373,red vortex,igl,neon city,playoff,8.0,8.0,8.0,31.62,200.59,0.81,23.71,0.95,win,no,2.0,0.0,0
946,461,red vortex,sniper,dust arena,qualifier,11.0,10.0,14.0,42.95,202.72,0.38,35.68,0.84,win,no,1.5,-3.0,0
947,327,phantom squad,support,desert storm,final,21.0,7.0,5.0,54.34,205.28,0.27,68.47,1.0,win,yes,5.6,16.0,1
948,69,team nova,igl,neon city,semi-final,17.0,8.0,11.0,50.4,181.15,0.62,50.0,1.0,win,no,2.272727272727273,6.0,0
949,389,phantom squad,sniper,skyline,final,16.0,7.0,9.0,38.71,254.05,0.94,39.96,0.7,win,no,2.5555555555555554,7.0,0
950,170,titan esports,flex,neon city,semi-final,15.0,6.0,12.0,37.66,225.5,0.18,41.03,0.77,win,no,1.75,3.0,0
951,199,red vortex,igl,frozen base,playoff,14.0,9.0,8.0,45.27,209.16,0.73,44.34,1.0,win,no,2.875,6.0,0
952,380,titan esports,igl,frozen base,playoff,18.0,13.0,12.0,50.04,222.18,0.89,53.12,1.0,win,no,2.5833333333333335,6.0,0
953,315,cyberx,entry fragger,desert storm,group stage,13.0,16.0,12.0,49.65,280.02,0.88,46.03,0.89,win,no,2.4166666666666665,1.0,0
954,14,team alpha,entry fragger,frozen base,group stage,20.0,6.0,9.0,44.35,195.45,0.89,50.27,0.99,win,no,2.888888888888889,11.0,0
955,383,phantom squad,entry fragger,dust arena,qualifier,16.0,12.0,12.0,60.73,209.54,0.91,53.26,1.0,win,no,2.3333333333333335,4.0,0
956,148,team nova,igl,desert storm,semi-final,14.0,7.0,8.0,55.23,224.3,0.14,53.21,0.96,win,no,2.625,6.0,0
957,398,red vortex,sniper,skyline,final,16.0,5.0,10.0,43.7,194.01,0.92,39.65,0.98,win,no,2.1,6.0,0
958,487,cyberx,support,neon city,semi-final,18.0,10.0,14.0,49.69,211.11,0.31,53.74,1.0,win,no,2.0,4.0,0
959,416,team alpha,igl,skyline,playoff,18.0,9.0,8.0,53.46,199.13,0.67,57.03,1.0,win,no,3.375,10.0,0
960,3,team nova,flex,desert storm,group stage,16.0,8.0,12.0,49.79,201.6,0.07,52.19,0.99,win,no,2.0,4.0,0
961,458,phantom squad,igl,frozen base,playoff,18.0,14.0,3.0,58.3,236.19,0.55,70.65,1.0,win,yes,10.666666666666666,15.0,1
962,18,phantom squad,entry fragger,desert storm,final,11.0,6.0,9.0,52.32,227.85,0.17,43.46,0.96,win,no,1.8888888888888888,2.0,0
963,306,titan esports,entry fragger,skyline,group stage,15.0,8.0,8.0,41.44,194.62,0.59,44.82,0.94,win,no,2.875,7.0,0
964,436,phantom squad,igl,neon city,final,9.0,5.0,10.0,44.91,251.4,0.31,32.35,0.75,win,no,1.4,-1.0,0
965,490,red vortex,sniper,neon city,playoff,14.0,8.0,9.0,50.5,251.46,0.67,45.55,0.91,win,no,2.4444444444444446,5.0,0
966,319,phantom squad,igl,neon city,playoff,24.0,7.0,15.0,37.44,199.97,0.83,50.42,0.78,win,no,2.066666666666667,9.0,0
967,286,cyberx,sniper,dust arena,group stage,17.0,9.0,12.0,37.86,178.3,0.86,41.33,0.77,win,no,2.1666666666666665,5.0,0
968,86,team alpha,flex,neon city,playoff,22.0,7.0,7.0,43.68,184.64,0.1,64.84,1.0,win,yes,4.142857142857143,15.0,1
969,160,team alpha,support,dust arena,semi-final,17.0,10.0,10.0,51.37,241.54,0.96,50.09,0.91,win,no,2.7,7.0,0
970,239,phantom squad,igl,neon city,qualifier,22.0,5.0,11.0,37.67,210.66,0.17,55.13,0.98,win,no,2.4545454545454546,11.0,0
971,206,titan esports,entry fragger,neon city,final,23.0,12.0,10.0,46.19,267.86,0.01,71.0,1.0,win,yes,3.5,13.0,1
972,260,team nova,support,frozen base,playoff,11.0,5.0,13.0,52.32,221.17,0.06,39.56,0.92,win,no,1.2307692307692308,-2.0,0
973,221,phantom squad,flex,frozen base,playoff,19.0,15.0,9.0,33.52,176.67,0.13,59.46,1.0,win,no,3.7777777777777777,10.0,0
974,351,team nova,sniper,skyline,semi-final,14.0,7.0,7.0,32.09,226.13,0.66,37.45,0.76,win,no,3.0,7.0,0
975,207,team alpha,sniper,desert storm,semi-final,11.0,9.0,5.0,45.88,171.29,0.84,40.54,0.72,win,no,4.0,6.0,0
976,466,team alpha,entry fragger,neon city,qualifier,21.0,11.0,13.0,30.62,286.24,0.52,50.11,1.0,win,no,2.4615384615384617,8.0,0
977,3,titan esports,support,frozen base,final,9.0,9.0,9.0,52.42,217.36,0.91,35.11,0.81,win,no,2.0,0.0,0
978,289,team alpha,entry fragger,neon city,semi-final,18.0,6.0,15.0,54.08,222.55,0.67,47.34,0.84,win,no,1.6,3.0,0
979,58,cyberx,flex,neon city,playoff,6.0,12.0,12.0,54.0,214.08,0.05,38.5,0.56,win,no,1.5,-6.0,0
980,435,cyberx,igl,dust arena,playoff,9.0,11.0,6.0,61.9,232.54,0.16,52.35,0.96,win,no,3.3333333333333335,3.0,0
981,303,phantom squad,support,skyline,semi-final,17.0,7.0,7.0,54.46,244.1,0.19,59.33,1.0,win,no,3.4285714285714284,10.0,0
982,415,titan esports,sniper,neon city,semi-final,13.0,4.0,8.0,40.15,191.9,0.64,35.68,0.87,win,no,2.125,5.0,0
983,239,phantom squad,support,dust arena,qualifier,13.0,12.0,7.0,37.0,281.08,0.49,44.6,0.92,win,no,3.5714285714285716,6.0,0
984,120,phantom squad,flex,frozen base,qualifier,21.0,14.0,10.0,42.7,187.72,0.26,64.75,1.0,win,yes,3.5,11.0,1
985,294,team alpha,igl,frozen base,group stage,24.0,12.0,19.0,44.83,226.95,0.85,54.91,1.0,win,no,1.894736842105263,5.0,0
986,4,red vortex,flex,skyline,semi-final,17.0,5.0,12.0,32.96,155.17,0.55,37.98,0.83,win,no,1.8333333333333333,5.0,0
987,338,team alpha,flex,neon city,playoff,17.0,11.0,9.0,55.34,215.33,0.7,56.67,1.0,win,no,3.111111111111111,8.0,0
988,377,red vortex,igl,desert storm,final,15.0,8.0,5.0,41.65,256.18,0.86,45.23,0.95,win,no,4.6,10.0,0
989,30,red vortex,igl,skyline,final,15.0,8.0,15.0,36.45,206.86,0.76,33.62,0.84,win,no,1.5333333333333334,0.0,0
990,171,cyberx,sniper,neon city,playoff,12.0,6.0,7.0,39.98,243.06,0.79,35.09,0.82,win,no,2.5714285714285716,5.0,0
991,437,cyberx,sniper,frozen base,playoff,16.0,13.0,14.0,44.76,226.74,0.59,47.48,1.0,win,no,2.0714285714285716,2.0,0
992,391,team nova,support,skyline,group stage,26.0,13.0,13.0,51.85,219.59,0.09,77.02,1.0,win,yes,3.0,13.0,1
993,373,red vortex,entry fragger,frozen base,group stage,12.0,12.0,10.0,45.9,250.9,0.91,39.85,0.89,win,no,2.4,2.0,0
994,242,red vortex,flex,neon city,qualifier,23.0,13.0,9.0,41.19,199.29,0.27,67.89,1.0,win,yes,4.0,14.0,1
995,167,phantom squad,sniper,skyline,qualifier,16.0,6.0,12.0,40.99,212.67,0.01,46.4,1.0,win,no,1.8333333333333333,4.0,0
996,366,titan esports,support,dust arena,group stage,13.0,9.0,12.0,35.13,191.29,0.48,35.77,0.88,win,no,1.8333333333333333,1.0,0
997,39,team nova,igl,desert storm,group stage,13.0,7.0,10.0,44.32,278.25,0.35,41.66,0.91,win,no,2.0,3.0,0
998,9,phantom squad,sniper,skyline,playoff,8.0,5.0,11.0,55.95,219.97,0.71,30.88,0.89,win,no,1.1818181818181819,-3.0,0
999,430,titan esports,igl,dust arena,final,11.0,6.0,16.0,49.88,269.22,0.5,31.94,0.85,win,no,1.0625,-5.0,0
1000,153,titan esports,entry fragger,frozen base,final,14.0,7.0,10.0,50.16,170.38,0.69,43.18,0.93,win,no,2.1,4.0,0
1001,40,team alpha,support,desert storm,final,17.0,4.0,6.0,54.9,259.37,0.86,50.85,0.99,win,no,3.5,11.0,0
1002,479,team nova,igl,skyline,qualifier,9.0,5.0,7.0,36.25,206.11,0.2,32.12,0.94,win,no,2.0,2.0,0
1003,422,phantom squad,sniper,dust arena,qualifier,7.0,9.0,9.0,50.47,224.04,0.35,35.73,0.75,win,no,1.7777777777777777,-2.0,0
1004,459,titan esports,flex,dust arena,semi-final,16.0,4.0,8.0,50.03,236.71,0.93,43.72,1.0,win,no,2.5,8.0,0
1005,30,cyberx,sniper,frozen base,final,13.0,7.0,16.0,46.77,241.2,0.84,31.99,0.81,win,no,1.25,-3.0,0
1006,326,phantom squad,support,dust arena,final,6.0,4.0,9.0,52.42,145.57,0.64,26.81,0.65,win,no,1.1111111111111112,-3.0,0
1007,97,phantom squad,flex,frozen base,final,23.0,9.0,6.0,32.25,235.7,0.66,58.52,1.0,win,no,5.333333333333333,17.0,0
1008,334,titan esports,entry fragger,skyline,group stage,10.0,6.0,10.0,46.94,153.11,0.36,35.87,0.93,win,no,1.6,0.0,0
1009,275,red vortex,entry fragger,desert storm,playoff,15.0,5.0,8.0,34.42,264.96,0.63,37.91,0.97,win,no,2.5,7.0,0
1010,149,team alpha,sniper,desert storm,qualifier,12.0,10.0,15.0,32.86,202.15,0.27,32.73,0.86,win,no,1.4666666666666666,-3.0,0
1011,61,team alpha,support,neon city,final,24.0,6.0,6.0,39.81,214.75,0.79,60.01,1.0,win,yes,5.0,18.0,1
1012,260,titan esports,entry fragger,dust arena,semi-final,12.0,7.0,15.0,47.13,229.18,0.19,37.66,1.0,win,no,1.2666666666666666,-3.0,0
1013,454,team nova,sniper,desert storm,qualifier,17.0,9.0,8.0,44.31,203.34,0.76,49.55,1.0,win,no,3.25,9.0,0
1014,277,cyberx,sniper,neon city,final,17.0,8.0,18.0,44.18,220.35,0.49,41.19,0.79,win,no,1.3888888888888888,-1.0,0
1015,304,red vortex,igl,desert storm,qualifier,11.0,7.0,12.0,62.63,238.96,0.99,38.41,1.0,win,no,1.5,-1.0,0
